,close,vol
7/12/2023 04:00,1.0769,0.326940929
7/12/2023 08:00,1.0794,0.329547628
7/12/2023 12:00,1.0795,0.330039927
7/12/2023 16:00,1.0796,0.32985768
7/12/2023 20:00,1.0783,0.3308573
8/12/2023 00:00,1.0789,0.331212385
8/12/2023 04:00,1.0778,0.331837057
8/12/2023 08:00,1.0744,0.32862709
8/12/2023 12:00,1.0764,0.32471435
8/12/2023 16:00,1.0763,0.3167486
8/12/2023 20:00,1.0762,0.30805553
9/12/2023 00:00,1.0761,0.300787617
9/12/2023 04:00,1.076,0.292721667
9/12/2023 08:00,1.0759,0.286653797
9/12/2023 12:00,1.0758,0.278694677
9/12/2023 16:00,1.0757,0.267733385
9/12/2023 20:00,1.0756,0.25795498
10/12/2023 00:00,1.0755,0.254849882
10/12/2023 04:00,1.0754,0.250801108
10/12/2023 08:00,1.0753,0.248798811
10/12/2023 12:00,1.0752,0.248969427
10/12/2023 16:00,1.0773,0.244934773
10/12/2023 20:00,1.0764,0.240468226
11/12/2023 00:00,1.0765,0.2371223
11/12/2023 04:00,1.0761,0.235509798
11/12/2023 08:00,1.0746,0.234805029
11/12/2023 12:00,1.0764,0.231858639
11/12/2023 16:00,1.0765,0.227934279
11/12/2023 20:00,1.0765,0.22363685
12/12/2023 00:00,1.0785,0.218124097
12/12/2023 04:00,1.0798,0.212137024
12/12/2023 08:00,1.079,0.20589899
12/12/2023 12:00,1.0797,0.199287586
12/12/2023 16:00,1.0794,0.192319618
12/12/2023 20:00,1.0787,0.184977398
13/12/2023 00:00,1.0789,0.177139387
13/12/2023 04:00,1.0782,0.168822975
13/12/2023 08:00,1.0792,0.159837075
13/12/2023 12:00,1.0881,0.160683087
13/12/2023 16:00,1.0893,0.165208905
13/12/2023 20:00,1.0899,0.171004189
14/12/2023 00:00,1.0902,0.178757041
14/12/2023 04:00,1.0924,0.190572402
14/12/2023 08:00,1.0996,0.226868749
14/12/2023 12:00,1.0993,0.256008707
14/12/2023 16:00,1.0983,0.278602068
14/12/2023 20:00,1.0997,0.302314235
15/12/2023 00:00,1.0956,0.316007333
15/12/2023 04:00,1.0944,0.327316002
15/12/2023 08:00,1.0906,0.332777508
15/12/2023 12:00,1.0894,0.336837601
15/12/2023 16:00,1.0895,0.340763465
15/12/2023 20:00,1.089554545,0.344495683
16/12/2023 00:00,1.089609091,0.347881206
16/12/2023 04:00,1.089663636,0.350717614
16/12/2023 08:00,1.089718182,0.353759719
16/12/2023 12:00,1.089772727,0.355383067
16/12/2023 16:00,1.089827273,0.357077274
16/12/2023 20:00,1.089881818,0.35808153
17/12/2023 00:00,1.089936364,0.359889546
17/12/2023 04:00,1.089990909,0.36087873
17/12/2023 08:00,1.090045455,0.362858563
17/12/2023 12:00,1.0901,0.364711647
17/12/2023 16:00,1.0901,0.366404187
17/12/2023 20:00,1.0912,0.368089398
18/12/2023 00:00,1.0918,0.37026515
18/12/2023 04:00,1.0914,0.371227357
18/12/2023 08:00,1.0919,0.369469012
18/12/2023 12:00,1.0919,0.369036634
18/12/2023 16:00,1.0921,0.368259755
18/12/2023 20:00,1.0923,0.367115258
19/12/2023 00:00,1.0941,0.366863411
19/12/2023 04:00,1.0968,0.36862347
19/12/2023 08:00,1.0977,0.370557452
19/12/2023 12:00,1.0978,0.371697966
19/12/2023 16:00,1.0973,0.371385065
19/12/2023 20:00,1.0969,0.369779627
20/12/2023 00:00,1.0961,0.36655699
20/12/2023 04:00,1.0937,0.360717965
20/12/2023 08:00,1.0956,0.355356616
20/12/2023 12:00,1.0932,0.347530346
20/12/2023 16:00,1.095,0.342840235
20/12/2023 20:00,1.095,0.336300178
21/12/2023 00:00,1.094,0.328547442
21/12/2023 04:00,1.098,0.322313053
21/12/2023 08:00,1.099,0.31338959
21/12/2023 12:00,1.1003,0.307721604
21/12/2023 16:00,1.1005,0.301186764
21/12/2023 20:00,1.1001,0.29284007
22/12/2023 00:00,1.1007,0.287410422
22/12/2023 04:00,1.1019,0.284453019
22/12/2023 08:00,1.1007,0.27758594
22/12/2023 12:00,1.1012,0.271317204
22/12/2023 16:00,1.1014,0.263473663
22/12/2023 20:00,1.101407143,0.252738755
23/12/2023 00:00,1.101414286,0.240677587
23/12/2023 04:00,1.101421429,0.224796283
23/12/2023 08:00,1.101428571,0.208957131
23/12/2023 12:00,1.101435714,0.208942606
23/12/2023 16:00,1.101442857,0.209771732
23/12/2023 20:00,1.10145,0.210773331
24/12/2023 00:00,1.101457143,0.211672959
24/12/2023 04:00,1.101464286,0.213869359
24/12/2023 08:00,1.101471429,0.215455464
24/12/2023 12:00,1.101478571,0.217220235
24/12/2023 16:00,1.101485714,0.219483994
24/12/2023 20:00,1.101492857,0.220947292
25/12/2023 00:00,1.1015,0.223638493
25/12/2023 04:00,1.1009,0.225495387
25/12/2023 08:00,1.1009,0.224966343
25/12/2023 12:00,1.1009,0.222882134
25/12/2023 16:00,1.1019,0.221343495
25/12/2023 20:00,1.1023,0.219788925
26/12/2023 00:00,1.1015,0.21715691
26/12/2023 04:00,1.1013,0.214008181
26/12/2023 08:00,1.1034,0.21232787
26/12/2023 12:00,1.1042,0.211031891
26/12/2023 16:00,1.1037,0.208649523
26/12/2023 20:00,1.1042,0.206270931
27/12/2023 00:00,1.1047,0.203883162
27/12/2023 04:00,1.1069,0.203790087
27/12/2023 08:00,1.1112,0.210722795
27/12/2023 12:00,1.1106,0.215047791
27/12/2023 16:00,1.1115,0.219836404
27/12/2023 20:00,1.1111,0.224216826
28/12/2023 00:00,1.1121,0.230126459
28/12/2023 04:00,1.1113,0.232828233
28/12/2023 08:00,1.1072,0.229767239
28/12/2023 12:00,1.1066,0.225460203
28/12/2023 16:00,1.1076,0.221733484
28/12/2023 20:00,1.1067,0.216741611
29/12/2023 00:00,1.1061,0.213287219
29/12/2023 04:00,1.1052,0.211912291
29/12/2023 08:00,1.1061,0.211650965
29/12/2023 12:00,1.1041,0.210265338
29/12/2023 16:00,1.1039,0.208266405
29/12/2023 20:00,1.103941176,0.205740497
30/12/2023 00:00,1.103982353,0.202147689
30/12/2023 04:00,1.104023529,0.194741376
30/12/2023 08:00,1.104064706,0.189803902
30/12/2023 12:00,1.104105882,0.180260087
30/12/2023 16:00,1.104147059,0.173329504
30/12/2023 20:00,1.104188235,0.16580508
31/12/2023 00:00,1.104229412,0.155445887
31/12/2023 04:00,1.104270588,0.151657618
31/12/2023 08:00,1.104311765,0.148935414
31/12/2023 12:00,1.104352941,0.147430285
31/12/2023 16:00,1.104394118,0.146023342
31/12/2023 20:00,1.104435294,0.144164334
1/1/2024 00:00,1.104476471,0.142773799
1/1/2024 04:00,1.104517647,0.142190143
1/1/2024 08:00,1.104558824,0.140681943
1/1/2024 12:00,1.1046,0.139529706
1/1/2024 16:00,1.1038,0.138486707
1/1/2024 20:00,1.1021,0.138021715
2/1/2024 00:00,1.103,0.137138214
2/1/2024 04:00,1.0954,0.146323488
2/1/2024 08:00,1.0957,0.154209771
2/1/2024 12:00,1.0943,0.164453815
2/1/2024 16:00,1.0949,0.172729343
2/1/2024 20:00,1.0962,0.178273369
3/1/2024 00:00,1.0953,0.184997869
3/1/2024 04:00,1.0917,0.198252755
3/1/2024 08:00,1.0908,0.212308272
3/1/2024 12:00,1.0921,0.222654342
3/1/2024 16:00,1.0922,0.232134457
3/1/2024 20:00,1.0926,0.240376882
4/1/2024 00:00,1.0953,0.244571961
4/1/2024 04:00,1.0953,0.24846892
4/1/2024 08:00,1.0956,0.251913629
4/1/2024 12:00,1.0949,0.255979995
4/1/2024 16:00,1.0951,0.25982624
4/1/2024 20:00,1.0937,0.265058548
5/1/2024 00:00,1.0908,0.273888274
5/1/2024 04:00,1.0919,0.280650071
5/1/2024 08:00,1.0956,0.28304355
5/1/2024 12:00,1.094,0.286473872
5/1/2024 16:00,1.0943,0.28952286
5/1/2024 20:00,1.094363636,0.29212732
6/1/2024 00:00,1.094427273,0.294240961
6/1/2024 04:00,1.094490909,0.29471696
6/1/2024 08:00,1.094554545,0.290239284
6/1/2024 12:00,1.094618182,0.285866437
6/1/2024 16:00,1.094681818,0.279509798
6/1/2024 20:00,1.094745455,0.272945914
7/1/2024 00:00,1.094809091,0.26386178
7/1/2024 04:00,1.094872727,0.255140175
7/1/2024 08:00,1.094936364,0.251668405
7/1/2024 12:00,1.095,0.248460001
7/1/2024 16:00,1.0949,0.243639919
7/1/2024 20:00,1.0935,0.240438108
8/1/2024 00:00,1.0934,0.237583167
8/1/2024 04:00,1.0945,0.234652138
8/1/2024 08:00,1.0975,0.229350171
8/1/2024 12:00,1.0955,0.226554072
8/1/2024 16:00,1.0955,0.223731216
8/1/2024 20:00,1.0956,0.220597754
9/1/2024 00:00,1.095,0.217380109
9/1/2024 04:00,1.0941,0.214236952
9/1/2024 08:00,1.0934,0.211102992
9/1/2024 12:00,1.0928,0.207923494
9/1/2024 16:00,1.0931,0.204053231
9/1/2024 20:00,1.0932,0.19961057
10/1/2024 00:00,1.0942,0.194137862
10/1/2024 04:00,1.0944,0.18803958
10/1/2024 08:00,1.096,0.181098018
10/1/2024 12:00,1.0966,0.173622605
10/1/2024 16:00,1.0978,0.165913069
10/1/2024 20:00,1.0978,0.157571227
11/1/2024 00:00,1.0974,0.148273538
11/1/2024 04:00,1.0984,0.138709508
11/1/2024 08:00,1.0942,0.126831737
11/1/2024 12:00,1.0971,0.113582771
11/1/2024 16:00,1.0975,0.1013173
11/1/2024 20:00,1.0976,0.092841979
12/1/2024 00:00,1.0975,0.080068988
12/1/2024 04:00,1.0938,0.080203623
12/1/2024 08:00,1.0958,0.080249003
12/1/2024 12:00,1.0952,0.080237555
12/1/2024 16:00,1.0951,0.08025729
12/1/2024 20:00,1.095109091,0.079814442
13/1/2024 00:00,1.095118182,0.07977719
13/1/2024 04:00,1.095127273,0.077542016
13/1/2024 08:00,1.095136364,0.073509377
13/1/2024 12:00,1.095145455,0.071483597
13/1/2024 16:00,1.095154545,0.069469028
13/1/2024 20:00,1.095163636,0.06789502
14/1/2024 00:00,1.095172727,0.067881228
14/1/2024 04:00,1.095181818,0.067867994
14/1/2024 08:00,1.095190909,0.067786568
14/1/2024 12:00,1.0952,0.067789716
14/1/2024 16:00,1.0953,0.067807783
14/1/2024 20:00,1.0963,0.067724708
15/1/2024 00:00,1.0958,0.062533656
15/1/2024 04:00,1.0954,0.059242464
15/1/2024 08:00,1.0947,0.059278637
15/1/2024 12:00,1.0952,0.058813444
15/1/2024 16:00,1.092,0.061727875
15/1/2024 20:00,1.0917,0.065056692
16/1/2024 00:00,1.0901,0.071736126
16/1/2024 04:00,1.0886,0.081650294
16/1/2024 08:00,1.0881,0.091587213
16/1/2024 12:00,1.0872,0.102631865
16/1/2024 16:00,1.0878,0.110873268
16/1/2024 20:00,1.087,0.120062061
17/1/2024 00:00,1.0867,0.128950182
17/1/2024 04:00,1.0875,0.135401106
17/1/2024 08:00,1.0858,0.144597114
17/1/2024 12:00,1.0881,0.148926494
17/1/2024 16:00,1.0894,0.151343526
17/1/2024 20:00,1.0895,0.153630071
18/1/2024 00:00,1.0879,0.157720545
18/1/2024 04:00,1.0877,0.161775951
18/1/2024 08:00,1.0862,0.166038835
18/1/2024 12:00,1.0869,0.170122139
18/1/2024 16:00,1.088,0.17250417
18/1/2024 20:00,1.0887,0.173902788
19/1/2024 00:00,1.0877,0.176420447
19/1/2024 04:00,1.0883,0.178444723
19/1/2024 08:00,1.0887,0.180128935
19/1/2024 12:00,1.0895,0.18118948
19/1/2024 16:00,1.0898,0.18200509
19/1/2024 20:00,1.089754545,0.182794368
20/1/2024 00:00,1.089709091,0.183324594
20/1/2024 04:00,1.089663636,0.183734687
20/1/2024 08:00,1.089618182,0.183164176
20/1/2024 12:00,1.089572727,0.181977146
20/1/2024 16:00,1.089527273,0.179367213
20/1/2024 20:00,1.089481818,0.176502092
21/1/2024 00:00,1.089436364,0.173862877
21/1/2024 04:00,1.089390909,0.169612554
21/1/2024 08:00,1.089345455,0.169425889
21/1/2024 12:00,1.0893,0.16648099
21/1/2024 16:00,1.0901,0.162413788
21/1/2024 20:00,1.0903,0.157832053
22/1/2024 00:00,1.0892,0.153402339
22/1/2024 04:00,1.0893,0.152808669
22/1/2024 08:00,1.0894,0.150166289
22/1/2024 12:00,1.0884,0.148484426
22/1/2024 16:00,1.0883,0.146760364
22/1/2024 20:00,1.0898,0.144236005
23/1/2024 00:00,1.0895,0.141595782
23/1/2024 04:00,1.0865,0.140613894
23/1/2024 08:00,1.0828,0.144589582
23/1/2024 12:00,1.085,0.144449423
23/1/2024 16:00,1.0856,0.143160835
23/1/2024 20:00,1.0864,0.140686127
24/1/2024 00:00,1.0871,0.137291534
24/1/2024 04:00,1.0895,0.132771945
24/1/2024 08:00,1.09,0.127985406
24/1/2024 12:00,1.088,0.122987605
24/1/2024 16:00,1.0874,0.117569176
24/1/2024 20:00,1.0876,0.109133928
25/1/2024 00:00,1.0899,0.100825985
25/1/2024 04:00,1.0888,0.092363552
25/1/2024 08:00,1.0836,0.089949176
25/1/2024 12:00,1.084,0.08436853
25/1/2024 16:00,1.084,0.085313548
25/1/2024 20:00,1.0839,0.086454113
26/1/2024 00:00,1.0841,0.088800835
26/1/2024 04:00,1.0867,0.089044716
26/1/2024 08:00,1.0865,0.089462811
26/1/2024 12:00,1.0854,0.090649865
26/1/2024 16:00,1.0853,0.091985316
26/1/2024 20:00,1.085245455,0.09318534
27/1/2024 00:00,1.085190909,0.094294451
27/1/2024 04:00,1.085136364,0.095635041
27/1/2024 08:00,1.085081818,0.096274757
27/1/2024 12:00,1.085027273,0.097625695
27/1/2024 16:00,1.084972727,0.098402158
27/1/2024 20:00,1.084918182,0.099031508
28/1/2024 00:00,1.084863636,0.100308273
28/1/2024 04:00,1.084809091,0.101591246
28/1/2024 08:00,1.084754545,0.10261494
28/1/2024 12:00,1.0847,0.103876487
28/1/2024 16:00,1.0845,0.105240147
28/1/2024 20:00,1.0845,0.106247586
29/1/2024 00:00,1.0834,0.10871639
29/1/2024 04:00,1.0822,0.112555408
29/1/2024 08:00,1.0806,0.118685873
29/1/2024 12:00,1.0831,0.119854381
29/1/2024 16:00,1.084,0.119647635
29/1/2024 20:00,1.0825,0.120876764
30/1/2024 00:00,1.0822,0.122249354
30/1/2024 04:00,1.0848,0.121089414
30/1/2024 08:00,1.0843,0.120117378
30/1/2024 12:00,1.0845,0.118923653
30/1/2024 16:00,1.0843,0.117741708
30/1/2024 20:00,1.0821,0.118430435
31/1/2024 00:00,1.082,0.119002551
31/1/2024 04:00,1.0837,0.117770291
31/1/2024 08:00,1.0854,0.11576586
31/1/2024 12:00,1.0808,0.117445692
31/1/2024 16:00,1.0808,0.117658595
31/1/2024 20:00,1.0808,0.11710534
1/2/2024 00:00,1.0791,0.120427662
1/2/2024 04:00,1.0815,0.119591321
1/2/2024 08:00,1.0865,0.116872878
1/2/2024 12:00,1.0872,0.115773902
1/2/2024 16:00,1.0873,0.114844131
1/2/2024 20:00,1.0873,0.111841456
2/2/2024 00:00,1.0879,0.109777099
2/2/2024 04:00,1.0881,0.111095543
2/2/2024 08:00,1.0786,0.116742881
2/2/2024 12:00,1.0793,0.121353321
2/2/2024 16:00,1.0788,0.126326457
2/2/2024 20:00,1.078772727,0.130587611
3/2/2024 00:00,1.078745455,0.134018804
3/2/2024 04:00,1.078718182,0.134370803
3/2/2024 08:00,1.078690909,0.133422677
3/2/2024 12:00,1.078663636,0.134815839
3/2/2024 16:00,1.078636364,0.136499099
3/2/2024 20:00,1.078609091,0.137637724
4/2/2024 00:00,1.078581818,0.135055794
4/2/2024 04:00,1.078554545,0.133771245
4/2/2024 08:00,1.078527273,0.136601451
4/2/2024 12:00,1.0785,0.139203278
4/2/2024 16:00,1.0773,0.143176748
4/2/2024 20:00,1.0779,0.146102314
5/2/2024 00:00,1.0767,0.150342927
5/2/2024 04:00,1.075,0.155117633
5/2/2024 08:00,1.0736,0.161985681
5/2/2024 12:00,1.0743,0.167670365
5/2/2024 16:00,1.0744,0.172641898
5/2/2024 20:00,1.0749,0.176363236
6/2/2024 00:00,1.0746,0.180099347
6/2/2024 04:00,1.0737,0.184724757
6/2/2024 08:00,1.075,0.187111043
6/2/2024 12:00,1.0756,0.188508866
6/2/2024 16:00,1.0759,0.189352579
6/2/2024 20:00,1.0759,0.189970044
7/2/2024 00:00,1.0763,0.190021249
7/2/2024 04:00,1.0774,0.189114201
7/2/2024 08:00,1.0768,0.188447941
7/2/2024 12:00,1.0773,0.187312467
7/2/2024 16:00,1.0778,0.185920957
7/2/2024 20:00,1.078,0.184286228
8/2/2024 00:00,1.0777,0.183531731
8/2/2024 04:00,1.0757,0.184635961
8/2/2024 08:00,1.0773,0.185140027
8/2/2024 12:00,1.0778,0.184276425
8/2/2024 16:00,1.0773,0.182771124
8/2/2024 20:00,1.0771,0.182374061
9/2/2024 00:00,1.0773,0.181977203
9/2/2024 04:00,1.0767,0.179472036
9/2/2024 08:00,1.0782,0.176771854
9/2/2024 12:00,1.0786,0.173616541
9/2/2024 16:00,1.0784,0.170533423
9/2/2024 20:00,1.078418182,0.169398531
10/2/2024 00:00,1.078436364,0.168277474
10/2/2024 04:00,1.078454545,0.165520323
10/2/2024 08:00,1.078472727,0.160273522
10/2/2024 12:00,1.078490909,0.159678818
10/2/2024 16:00,1.078509091,0.159061248
10/2/2024 20:00,1.078527273,0.158421111
11/2/2024 00:00,1.078545455,0.158370794
11/2/2024 04:00,1.078563636,0.157248198
11/2/2024 08:00,1.078581818,0.14914249
11/2/2024 12:00,1.0786,0.138668592
11/2/2024 16:00,1.0799,0.12719004
11/2/2024 20:00,1.079,0.113803099
12/2/2024 00:00,1.0775,0.095581608
12/2/2024 04:00,1.077,0.070990905
12/2/2024 08:00,1.0773,0.070667867
12/2/2024 12:00,1.0774,0.069763057
12/2/2024 16:00,1.0773,0.069259098
12/2/2024 20:00,1.0764,0.069007106
13/2/2024 00:00,1.0768,0.068566028
13/2/2024 04:00,1.0786,0.068481287
13/2/2024 08:00,1.0719,0.075425892
13/2/2024 12:00,1.0707,0.084564281
13/2/2024 16:00,1.0708,0.092152332
13/2/2024 20:00,1.0714,0.097495088
14/2/2024 00:00,1.0702,0.104806231
14/2/2024 04:00,1.0706,0.110442562
14/2/2024 08:00,1.0734,0.111401835
14/2/2024 12:00,1.0727,0.112997632
14/2/2024 16:00,1.0734,0.114272619
14/2/2024 20:00,1.0726,0.116022402
15/2/2024 00:00,1.0731,0.11751012
15/2/2024 04:00,1.0745,0.117733521
15/2/2024 08:00,1.076,0.11668338
15/2/2024 12:00,1.0771,0.116214811
15/2/2024 16:00,1.0765,0.11566631
15/2/2024 20:00,1.076,0.115368522
16/2/2024 00:00,1.077,0.114964999
16/2/2024 04:00,1.0768,0.113841005
16/2/2024 08:00,1.0768,0.113542271
16/2/2024 12:00,1.0777,0.113685777
16/2/2024 16:00,1.0777,0.113877599
16/2/2024 20:00,1.077709091,0.114055034
17/2/2024 00:00,1.077718182,0.1142758
17/2/2024 04:00,1.077727273,0.114384049
17/2/2024 08:00,1.077736364,0.114600436
17/2/2024 12:00,1.077745455,0.114738262
17/2/2024 16:00,1.077754545,0.114720511
17/2/2024 20:00,1.077763636,0.11461998
18/2/2024 00:00,1.077772727,0.114647529
18/2/2024 04:00,1.077781818,0.114752924
18/2/2024 08:00,1.077790909,0.114902019
18/2/2024 12:00,1.0778,0.114902019
18/2/2024 16:00,1.0787,0.115523709
18/2/2024 20:00,1.0777,0.115670453
19/2/2024 00:00,1.0778,0.115815169
19/2/2024 04:00,1.0771,0.115846573
19/2/2024 08:00,1.077,0.115480083
19/2/2024 12:00,1.0779,0.11511557
19/2/2024 16:00,1.077,0.114624727
19/2/2024 20:00,1.0769,0.114098257
20/2/2024 00:00,1.0775,0.113671615
20/2/2024 04:00,1.0798,0.114788068
20/2/2024 08:00,1.0813,0.117746794
20/2/2024 12:00,1.0811,0.120303106
20/2/2024 16:00,1.081,0.122631069
20/2/2024 20:00,1.0815,0.125540608
21/2/2024 00:00,1.0799,0.126516009
21/2/2024 04:00,1.0803,0.12784792
21/2/2024 08:00,1.0817,0.130798598
21/2/2024 12:00,1.0817,0.133630733
21/2/2024 16:00,1.083,0.137453113
21/2/2024 20:00,1.0831,0.14185833
22/2/2024 00:00,1.0871,0.154318728
22/2/2024 04:00,1.0844,0.160319129
22/2/2024 08:00,1.0814,0.162197961
22/2/2024 12:00,1.0822,0.164777165
22/2/2024 16:00,1.0822,0.167226873
22/2/2024 20:00,1.0825,0.16970549
23/2/2024 00:00,1.0825,0.172114315
23/2/2024 04:00,1.0836,0.175643751
23/2/2024 08:00,1.0827,0.17421144
23/2/2024 12:00,1.0822,0.170093282
23/2/2024 16:00,1.0821,0.165466295
23/2/2024 20:00,1.082118182,0.161264847
24/2/2024 00:00,1.082136364,0.154229307
24/2/2024 04:00,1.082154545,0.147137511
24/2/2024 08:00,1.082172727,0.144340342
24/2/2024 12:00,1.082190909,0.140016582
24/2/2024 16:00,1.082209091,0.136376613
24/2/2024 20:00,1.082227273,0.130804769
25/2/2024 00:00,1.082245455,0.125560316
25/2/2024 04:00,1.082263636,0.122276388
25/2/2024 08:00,1.082281818,0.120798982
25/2/2024 12:00,1.0823,0.120307981
25/2/2024 16:00,1.0817,0.118703622
25/2/2024 20:00,1.0821,0.116513673
26/2/2024 00:00,1.0832,0.116137782
26/2/2024 04:00,1.0849,0.117273472
26/2/2024 08:00,1.0854,0.118765625
26/2/2024 12:00,1.0851,0.120415507
26/2/2024 16:00,1.0848,0.121390959
26/2/2024 20:00,1.0853,0.122728961
27/2/2024 00:00,1.0857,0.124298665
27/2/2024 04:00,1.0857,0.125544712
27/2/2024 08:00,1.0856,0.126352505
27/2/2024 12:00,1.0844,0.125631277
27/2/2024 16:00,1.0845,0.124781381
27/2/2024 20:00,1.0832,0.122871512
28/2/2024 00:00,1.0809,0.120593644
28/2/2024 04:00,1.0809,0.118232237
28/2/2024 08:00,1.0842,0.116486646
28/2/2024 12:00,1.0838,0.114247307
28/2/2024 16:00,1.0836,0.112804068
28/2/2024 20:00,1.0836,0.109871619
29/2/2024 00:00,1.0838,0.106912873
29/2/2024 04:00,1.0829,0.102095698
29/2/2024 08:00,1.0806,0.097246913
29/2/2024 12:00,1.0808,0.093728778
29/2/2024 16:00,1.0811,0.087898349
29/2/2024 20:00,1.0813,0.08113486
1/3/2024 00:00,1.0811,0.075386402
1/3/2024 04:00,1.0813,0.073774478
1/3/2024 08:00,1.0831,0.073286836
1/3/2024 12:00,1.0837,0.072793549
1/3/2024 16:00,1.0837,0.072147035
1/3/2024 20:00,1.083718182,0.071861857
2/3/2024 00:00,1.083736364,0.069666904
2/3/2024 04:00,1.083754545,0.067910139
2/3/2024 08:00,1.083772727,0.067592867
2/3/2024 12:00,1.083790909,0.067241747
2/3/2024 16:00,1.083809091,0.067388941
2/3/2024 20:00,1.083827273,0.067539479
3/3/2024 00:00,1.083845455,0.063088692
3/3/2024 04:00,1.083863636,0.062741539
3/3/2024 08:00,1.083881818,0.062136519
3/3/2024 12:00,1.0839,0.062100118
3/3/2024 16:00,1.0846,0.062500497
3/3/2024 20:00,1.0844,0.062831557
4/3/2024 00:00,1.0845,0.063198727
4/3/2024 04:00,1.0843,0.063501896
4/3/2024 08:00,1.0861,0.065757285
4/3/2024 12:00,1.0856,0.066895769
4/3/2024 16:00,1.0853,0.067502637
4/3/2024 20:00,1.0851,0.067831259
5/3/2024 00:00,1.0847,0.067780439
5/3/2024 04:00,1.0847,0.067683214
5/3/2024 08:00,1.0862,0.069070634
5/3/2024 12:00,1.0858,0.06980391
5/3/2024 16:00,1.085,0.069708617
5/3/2024 20:00,1.0852,0.0697037
6/3/2024 00:00,1.0873,0.072316997
6/3/2024 04:00,1.0869,0.074004588
6/3/2024 08:00,1.0912,0.085477052
6/3/2024 12:00,1.0899,0.091794718
6/3/2024 16:00,1.0903,0.097691051
6/3/2024 20:00,1.0903,0.103176408
7/3/2024 00:00,1.0898,0.107790401
7/3/2024 04:00,1.0895,0.111822949
7/3/2024 08:00,1.094,0.125243501
7/3/2024 12:00,1.0947,0.138823242
7/3/2024 16:00,1.0951,0.151758872
7/3/2024 20:00,1.0946,0.162209474
8/3/2024 00:00,1.0936,0.169820877
8/3/2024 04:00,1.0932,0.176225927
8/3/2024 08:00,1.094,0.183503759
8/3/2024 12:00,1.0936,0.18945834
8/3/2024 16:00,1.0939,0.195435353
8/3/2024 20:00,1.093927273,0.20044943
9/3/2024 00:00,1.093954545,0.203229576
9/3/2024 04:00,1.093981818,0.205496018
9/3/2024 08:00,1.094009091,0.209751682
9/3/2024 12:00,1.094036364,0.213474437
9/3/2024 16:00,1.094063636,0.21675055
9/3/2024 20:00,1.094090909,0.219701075
10/3/2024 00:00,1.094118182,0.222461988
10/3/2024 04:00,1.094145455,0.224288901
10/3/2024 08:00,1.094172727,0.223466332
10/3/2024 12:00,1.0942,0.22240284
10/3/2024 16:00,1.0943,0.22130226
10/3/2024 20:00,1.0941,0.21976185
11/3/2024 00:00,1.0942,0.217580794
11/3/2024 04:00,1.0943,0.215243285
11/3/2024 08:00,1.0927,0.213353215
11/3/2024 12:00,1.0926,0.211735456
11/3/2024 16:00,1.0931,0.210175205
11/3/2024 20:00,1.0936,0.208695426
12/3/2024 00:00,1.0932,0.20667073
12/3/2024 04:00,1.0933,0.204436177
12/3/2024 08:00,1.0918,0.201228294
12/3/2024 12:00,1.0926,0.198092242
12/3/2024 16:00,1.0927,0.194726122
12/3/2024 20:00,1.0928,0.191112589
13/3/2024 00:00,1.0927,0.18714593
13/3/2024 04:00,1.0942,0.183662315
13/3/2024 08:00,1.0943,0.179838271
13/3/2024 12:00,1.0947,0.175859866
13/3/2024 16:00,1.0953,0.172912363
13/3/2024 20:00,1.0942,0.168404184
14/3/2024 00:00,1.0935,0.163222998
14/3/2024 04:00,1.0942,0.157542647
14/3/2024 08:00,1.0888,0.154728537
14/3/2024 12:00,1.0891,0.15087204
14/3/2024 16:00,1.0883,0.147029362
14/3/2024 20:00,1.0877,0.143315429
15/3/2024 00:00,1.0881,0.138262718
15/3/2024 04:00,1.0894,0.131731178
15/3/2024 08:00,1.0888,0.128267998
15/3/2024 12:00,1.0889,0.123829096
15/3/2024 16:00,1.0889,0.11744415
15/3/2024 20:00,1.088872727,0.111124825
16/3/2024 00:00,1.088845455,0.108879968
16/3/2024 04:00,1.088818182,0.105864648
16/3/2024 08:00,1.088790909,0.107878432
16/3/2024 12:00,1.088763636,0.109060912
16/3/2024 16:00,1.088736364,0.110557758
16/3/2024 20:00,1.088709091,0.112053527
17/3/2024 00:00,1.088681818,0.113181435
17/3/2024 04:00,1.088654545,0.114067362
17/3/2024 08:00,1.088627273,0.115663736
17/3/2024 12:00,1.0886,0.116614163
17/3/2024 16:00,1.0884,0.117211546
17/3/2024 20:00,1.0885,0.117932129
18/3/2024 00:00,1.0892,0.118535318
18/3/2024 04:00,1.0903,0.118558775
18/3/2024 08:00,1.0885,0.119341117
18/3/2024 12:00,1.0869,0.122130467
18/3/2024 16:00,1.0873,0.123909459
18/3/2024 20:00,1.0875,0.125194977
19/3/2024 00:00,1.0855,0.128981636
19/3/2024 04:00,1.0851,0.132947387
19/3/2024 08:00,1.0859,0.135237331
19/3/2024 12:00,1.0865,0.136423869
19/3/2024 16:00,1.0862,0.137668057
19/3/2024 20:00,1.087,0.137755802
20/3/2024 00:00,1.0865,0.138083229
20/3/2024 04:00,1.0843,0.140965795
20/3/2024 08:00,1.0855,0.141723255
20/3/2024 12:00,1.0921,0.140024081
20/3/2024 16:00,1.0937,0.139395473
20/3/2024 20:00,1.0935,0.138794508
21/3/2024 00:00,1.0928,0.137489166
21/3/2024 04:00,1.091,0.135099297
